Date,Open,High,Low,Close,Adj Close,Volume
2018-09-20,221.779999,223.000000,221.300003,221.679993,221.679993,5340200
2018-09-21,222.130005,222.690002,220.130005,220.520004,220.520004,13363200
2018-09-24,220.479996,220.679993,217.910004,218.130005,218.130005,4539500
2018-09-25,218.429993,218.979996,217.410004,218.050003,218.050003,3280300
2018-09-26,218.050003,218.419998,215.770004,216.110001,216.110001,4122100
2018-09-27,216.740005,217.679993,215.229996,216.699997,216.699997,3053500
2018-09-28,216.380005,216.380005,213.860001,214.110001,214.110001,4482500
2018-10-01,215.919998,216.139999,213.940002,214.779999,214.779999,2993000
2018-10-02,214.429993,215.539993,214.039993,215.289993,215.289993,2934800
2018-10-03,215.750000,217.779999,215.500000,216.399994,216.399994,3275100
2018-10-04,216.429993,219.000000,216.360001,218.970001,218.970001,4428500
2018-10-05,219.699997,220.399994,218.690002,219.460007,219.460007,4075700
2018-10-08,219.160004,222.759995,219.020004,222.059998,222.059998,5641200
2018-10-09,221.850006,223.940002,221.009995,223.759995,223.759995,4516500
2018-10-10,224.000000,224.070007,212.539993,213.100006,213.100006,7922100
2018-10-11,209.899994,211.089996,203.279999,205.190002,205.190002,8322700
2018-10-12,210.039993,210.600006,204.000000,206.800003,206.800003,5734700
2018-10-15,207.460007,207.460007,204.669998,205.029999,205.029999,4541100
2018-10-16,206.660004,210.779999,205.919998,209.830002,209.830002,4776200
2018-10-17,209.830002,211.669998,207.309998,210.520004,210.520004,3807800
2018-10-18,210.000000,211.270004,207.320007,208.699997,208.699997,3144900
2018-10-19,208.490005,210.750000,207.800003,209.830002,209.830002,4814500
2018-10-22,210.770004,210.770004,206.029999,206.190002,206.190002,3252400
2018-10-23,203.100006,205.250000,201.880005,204.000000,204.000000,4705700
2018-10-24,202.770004,203.690002,199.570007,199.809998,199.809998,4705900
2018-10-25,200.729996,203.429993,200.139999,201.979996,201.979996,4571900
2018-10-26,199.009995,200.690002,197.289993,198.490005,198.490005,6734600
2018-10-29,201.229996,203.610001,197.929993,200.039993,200.039993,4936400
2018-10-30,199.649994,203.759995,198.699997,203.350006,203.350006,6054300
2018-10-31,205.210007,208.070007,204.500000,205.279999,205.279999,5663000
2018-11-01,205.600006,206.279999,204.320007,205.860001,205.860001,3895100
2018-11-02,207.500000,208.710007,203.389999,206.570007,206.570007,5060000
2018-11-05,213.509995,217.509995,212.960007,216.240005,216.240005,7667600
2018-11-06,216.750000,218.740005,216.460007,218.509995,218.509995,3879800
2018-11-07,219.990005,221.550003,217.559998,221.240005,221.240005,4741900
2018-11-08,221.240005,223.520004,220.550003,222.419998,222.419998,4166000
2018-11-09,221.669998,221.990005,218.300003,219.630005,219.630005,3971700
2018-11-12,219.960007,220.190002,215.000000,215.419998,215.419998,3355200
2018-11-13,215.610001,219.149994,215.179993,217.919998,217.919998,4089600
2018-11-14,219.500000,220.720001,213.800003,216.029999,216.029999,4409100
2018-11-15,214.830002,217.570007,212.139999,217.380005,217.380005,4258800
2018-11-16,217.000000,220.500000,215.460007,218.410004,218.410004,4347900
2018-11-19,218.279999,218.729996,215.259995,217.940002,217.940002,4321000
2018-11-20,215.309998,215.990005,210.419998,210.710007,210.710007,7680900
2018-11-21,211.300003,213.740005,210.529999,210.860001,210.860001,2840700
2018-11-23,209.250000,209.990005,207.029999,207.070007,207.070007,2274000
2018-11-26,209.300003,211.000000,208.639999,210.630005,210.630005,3973900
2018-11-27,209.820007,212.839996,209.509995,212.529999,212.529999,4050600
2018-11-28,213.000000,217.639999,212.440002,217.500000,217.500000,4013400
2018-11-29,215.850006,219.380005,215.800003,217.699997,217.699997,3960900
2018-11-30,217.229996,219.080002,216.929993,218.240005,218.240005,5153200
2018-12-03,221.979996,223.589996,218.949997,220.809998,220.809998,5153200
2018-12-04,220.130005,220.279999,209.710007,210.119995,210.119995,7689800
2018-12-06,207.050003,208.119995,202.919998,207.960007,207.960007,8386700
2018-12-07,208.139999,210.850006,203.570007,204.880005,204.880005,5483500
2018-12-10,204.100006,204.740005,198.490005,203.259995,203.259995,5593700
2018-12-11,206.119995,206.889999,200.509995,202.279999,202.279999,4483700
2018-12-12,205.000000,205.589996,202.279999,202.479996,202.479996,4164200
2018-12-13,202.000000,203.559998,201.509995,202.419998,202.419998,4508000
2018-12-14,200.960007,201.750000,199.580002,200.000000,200.000000,4995200
2018-12-17,199.770004,202.199997,197.100006,197.919998,197.919998,5991600
2018-12-18,199.649994,200.339996,194.440002,196.520004,196.520004,6593100
2018-12-19,196.509995,201.309998,193.330002,195.169998,195.169998,6278800
2018-12-20,194.009995,195.369995,191.110001,193.580002,193.580002,8976100
2018-12-21,192.220001,197.800003,191.570007,192.100006,192.100006,14907700
2018-12-24,190.699997,191.639999,187.110001,187.759995,187.759995,5020600
2018-12-26,188.649994,197.929993,186.100006,197.570007,197.570007,7158200
2018-12-27,195.600006,200.119995,191.899994,200.119995,200.119995,7386800
2018-12-28,200.720001,204.740005,200.199997,202.080002,202.080002,5420600
2018-12-31,204.229996,205.009995,201.000000,204.179993,204.179993,5451900
2019-01-02,201.729996,204.399994,201.149994,202.800003,202.800003,4802100
2019-01-03,199.970001,200.220001,191.039993,191.660004,191.660004,8540600
2019-01-04,194.850006,196.690002,193.880005,195.199997,195.199997,6611200
2019-01-07,196.389999,198.279999,195.369995,196.910004,196.910004,5423000
2019-01-08,198.990005,199.080002,194.660004,196.309998,196.309998,4476800
2019-01-09,197.300003,197.679993,194.949997,196.369995,196.369995,3607500
2019-01-10,195.509995,197.899994,194.960007,196.580002,196.580002,3627700
2019-01-11,195.660004,196.649994,194.500000,196.289993,196.289993,3535200
2019-01-14,194.779999,196.440002,194.460007,195.779999,195.779999,3954300
2019-01-15,195.789993,197.250000,195.199997,196.940002,196.940002,3206700
2019-01-16,197.639999,199.570007,197.240005,198.410004,198.410004,5069600
2019-01-17,197.699997,199.410004,196.460007,198.779999,198.779999,4161000
2019-01-18,200.699997,204.729996,200.240005,204.479996,204.479996,5941200
2019-01-22,203.520004,204.960007,199.139999,200.720001,200.720001,5397700
2019-01-23,200.720001,201.309998,198.500000,201.149994,201.149994,3705400
2019-01-24,199.750000,201.600006,199.750000,201.020004,201.020004,4074800
2019-01-25,203.050003,204.740005,201.020004,202.750000,202.750000,3823300
2019-01-28,201.490005,201.750000,199.809998,200.949997,200.949997,3718000
2019-01-29,200.919998,202.149994,200.500000,202.050003,202.050003,2815400
2019-01-30,203.309998,207.589996,203.050003,205.960007,205.960007,4519900
2019-01-31,204.679993,208.009995,203.639999,205.539993,205.539993,8676200
2019-02-01,206.520004,209.300003,206.199997,209.190002,209.190002,5992600
2019-02-04,209.160004,209.399994,207.050003,208.520004,208.520004,3730900
2019-02-05,209.100006,209.160004,206.529999,207.820007,207.820007,4243700
2019-02-06,207.240005,207.240005,205.100006,206.009995,206.009995,3708800
2019-02-07,204.529999,204.990005,200.570007,201.729996,201.729996,4908700
2019-02-08,200.820007,201.199997,198.210007,200.919998,200.919998,4666700
2019-02-11,201.690002,203.330002,201.320007,203.050003,203.050003,3600100
2019-02-12,204.940002,206.669998,204.869995,206.149994,206.149994,3517900
2019-02-13,206.960007,208.080002,205.410004,205.800003,205.800003,3326900
2019-02-14,204.639999,204.639999,201.600006,202.779999,202.779999,3627300
2019-02-15,204.860001,205.789993,204.070007,205.289993,205.289993,5044700
2019-02-19,205.100006,206.320007,204.679993,205.690002,205.690002,3204000
2019-02-20,205.779999,206.919998,204.940002,206.160004,206.160004,3309300
2019-02-21,206.270004,206.860001,204.350006,205.330002,205.330002,3661400
2019-02-22,204.250000,204.589996,199.919998,201.910004,201.910004,5575000
2019-02-25,201.699997,205.000000,201.220001,202.309998,202.309998,5146500
2019-02-26,202.399994,202.649994,201.300003,201.899994,201.899994,4892500
2019-02-27,201.720001,202.300003,201.250000,202.289993,202.289993,4247200
2019-02-28,202.679993,202.940002,201.110001,201.300003,201.300003,3619000
2019-03-01,203.149994,203.839996,201.839996,203.130005,203.130005,3529400
2019-03-04,203.089996,204.869995,200.580002,201.809998,201.809998,4640300
2019-03-05,201.759995,202.000000,200.580002,201.470001,201.470001,5268400
2019-03-06,201.610001,202.300003,200.570007,200.669998,200.669998,3216600
2019-03-07,200.580002,200.580002,197.990005,199.300003,199.300003,5105700
2019-03-08,197.910004,198.940002,197.029999,198.699997,198.699997,3755200
2019-03-11,199.619995,202.300003,199.470001,202.089996,202.089996,3999300
2019-03-12,202.660004,203.729996,202.229996,202.500000,202.500000,3756100
2019-03-13,203.000000,205.360001,202.660004,204.059998,204.059998,3693600
2019-03-14,203.259995,204.360001,202.679993,203.380005,203.380005,3084200
2019-03-15,204.080002,206.160004,203.860001,204.309998,204.309998,7738700
2019-03-18,204.669998,206.949997,204.669998,206.679993,206.679993,3964600
2019-03-19,207.750000,207.750000,204.559998,205.149994,205.149994,3881500
2019-03-20,205.429993,205.449997,202.979996,203.270004,203.270004,4053100
2019-03-21,202.919998,204.699997,201.910004,204.429993,204.429993,4182300
2019-03-22,203.279999,204.009995,200.059998,200.550003,200.550003,5872400
2019-03-25,200.830002,201.979996,198.199997,199.440002,199.440002,4113100
2019-03-26,200.830002,201.320007,198.699997,200.619995,200.619995,3737800
2019-03-27,200.720001,201.199997,198.229996,199.210007,199.210007,3619200
2019-03-28,199.399994,200.750000,198.399994,200.660004,200.660004,3233600
2019-03-29,201.339996,201.699997,200.029999,200.889999,200.889999,4619400
2019-04-01,202.160004,205.300003,202.000000,205.000000,205.000000,4671600
2019-04-02,204.910004,205.429993,203.589996,203.880005,203.880005,2599500
2019-04-03,205.460007,205.699997,202.899994,203.669998,203.669998,2864500
2019-04-04,203.259995,204.940002,202.789993,204.100006,204.100006,2436500
2019-04-05,204.119995,205.529999,203.100006,205.330002,205.330002,3363500
2019-04-08,205.139999,205.639999,203.970001,205.250000,205.250000,2624000
2019-04-09,204.839996,204.970001,203.589996,204.919998,204.919998,2589700
2019-04-10,205.119995,205.229996,203.600006,204.520004,204.520004,2632200
2019-04-11,204.759995,207.089996,204.270004,206.669998,206.669998,2988300
2019-04-12,208.080002,211.669998,207.580002,210.559998,210.559998,4778900
2019-04-15,210.520004,210.550003,207.759995,209.740005,209.740005,2587500
2019-04-16,210.149994,211.839996,210.000000,211.800003,211.800003,2644800
2019-04-17,212.389999,212.490005,209.679993,210.369995,210.369995,2883000
2019-04-18,210.960007,211.429993,209.729996,209.990005,209.990005,2590900
2019-04-22,209.500000,210.369995,208.880005,209.490005,209.490005,1929100
2019-04-23,209.500000,211.880005,208.889999,211.610001,211.610001,3475400
2019-04-24,211.550003,212.020004,210.229996,210.570007,210.570007,3208500
2019-04-25,209.619995,212.669998,209.339996,211.949997,211.949997,3152100
2019-04-26,211.850006,214.220001,211.809998,214.220001,214.220001,3155400
2019-04-29,214.919998,217.220001,214.600006,216.580002,216.580002,3467600
2019-04-30,217.320007,217.320007,214.699997,216.710007,216.710007,3611100
2019-05-01,217.220001,218.789993,216.490005,216.710007,216.710007,3769200
2019-05-02,217.190002,217.699997,215.169998,215.929993,215.929993,2646700
2019-05-03,217.139999,219.160004,216.869995,218.600006,218.600006,3382600
2019-05-06,214.690002,215.509995,211.539993,213.160004,213.160004,5657200
2019-05-07,211.339996,211.600006,207.410004,209.429993,209.429993,5266700
2019-05-08,208.259995,211.720001,207.600006,209.289993,209.289993,3838200
2019-05-09,207.339996,208.919998,204.389999,208.559998,208.559998,4251300
2019-05-10,207.889999,209.289993,204.309998,209.020004,209.020004,4075700
2019-05-13,204.960007,205.910004,204.300003,205.009995,205.009995,5185800
2019-05-14,205.669998,206.820007,203.449997,203.690002,203.690002,4005200
2019-05-15,202.789993,204.130005,201.389999,202.979996,202.979996,4024300
2019-05-16,203.899994,206.660004,203.899994,204.630005,204.630005,3074000
2019-05-17,203.000000,205.460007,202.449997,203.270004,203.270004,4614600
2019-05-20,202.639999,203.179993,201.750000,202.729996,202.729996,2645300
2019-05-21,203.160004,203.990005,202.500000,203.360001,203.360001,2664400
2019-05-22,202.720001,203.490005,201.699997,202.600006,202.600006,2775700
2019-05-23,200.800003,202.179993,199.320007,201.300003,201.300003,4737400
2019-05-24,202.119995,202.119995,200.789993,201.690002,201.690002,3314300
2019-05-28,202.050003,202.410004,199.520004,199.699997,199.699997,6914900
2019-05-29,198.949997,199.490005,197.339996,198.520004,198.520004,4625700
2019-05-30,199.059998,200.210007,198.759995,199.740005,199.740005,3646300
2019-05-31,198.320007,198.830002,197.080002,197.419998,197.419998,3685200
2019-06-03,197.619995,198.919998,196.889999,198.559998,198.559998,3979000
2019-06-04,200.630005,201.649994,199.570007,201.589996,201.589996,4112600
2019-06-05,202.380005,203.350006,200.910004,203.300003,203.300003,3210600
2019-06-06,202.899994,205.389999,202.539993,204.770004,204.770004,3005200
2019-06-07,204.949997,206.539993,204.800003,205.809998,205.809998,2672700
2019-06-10,207.119995,208.080002,206.460007,207.160004,207.160004,2865500
2019-06-11,208.500000,208.990005,206.000000,206.630005,206.630005,2545700
2019-06-12,206.199997,206.600006,203.919998,204.570007,204.570007,2835900
2019-06-13,204.460007,205.759995,204.300003,204.990005,204.990005,2257600
2019-06-14,204.869995,205.850006,203.850006,205.160004,205.160004,2512400
2019-06-17,205.850006,205.850006,203.160004,203.479996,203.479996,2820000
2019-06-18,204.470001,206.460007,203.979996,206.009995,206.009995,3670700
2019-06-19,206.360001,208.309998,206.139999,206.750000,206.750000,3320600
2019-06-20,208.509995,208.750000,206.039993,208.039993,208.039993,3836900
2019-06-21,208.429993,208.720001,206.029999,206.210007,206.210007,5994400
2019-06-24,206.389999,207.589996,205.960007,206.850006,206.850006,3164000
2019-06-25,207.410004,208.479996,206.800003,208.070007,208.070007,3727400
2019-06-26,208.279999,210.000000,208.210007,208.509995,208.509995,3937800
2019-06-27,208.970001,212.539993,208.809998,212.020004,212.020004,4182500
2019-06-28,213.000000,213.330002,211.320007,213.169998,213.169998,7472400
2019-07-01,214.250000,215.210007,213.210007,214.619995,214.619995,3462600
2019-07-02,214.380005,215.589996,213.399994,214.539993,214.539993,3054400
2019-07-03,215.000000,215.250000,212.660004,215.160004,215.160004,2489100
2019-07-05,215.130005,215.770004,213.899994,215.250000,215.250000,3324200
2019-07-08,214.000000,215.800003,213.910004,215.130005,215.130005,2978400
2019-07-09,213.020004,214.919998,212.970001,214.750000,214.750000,2687000
2019-07-10,215.210007,216.580002,213.770004,214.029999,214.029999,3705000
2019-07-11,214.309998,214.550003,212.979996,213.169998,213.169998,3119600
2019-07-12,213.199997,214.190002,212.509995,214.100006,214.100006,2360500
2019-07-15,214.440002,214.440002,212.820007,213.539993,213.539993,2715300
2019-07-16,214.289993,215.039993,212.779999,212.880005,212.880005,2709300
2019-07-17,212.520004,212.960007,207.410004,207.449997,207.449997,4324400
2019-07-18,207.520004,209.089996,207.119995,207.979996,207.979996,3610600
2019-07-19,208.110001,208.250000,205.649994,205.970001,205.970001,3513100
2019-07-22,205.339996,206.160004,204.360001,204.839996,204.839996,3083900
2019-07-23,205.509995,206.630005,204.919998,206.460007,206.460007,2846200
2019-07-24,205.740005,208.009995,205.630005,207.970001,207.970001,3105200
2019-07-25,208.369995,208.369995,206.529999,207.899994,207.899994,3022200
2019-07-26,207.820007,210.029999,206.750000,209.899994,209.899994,3654600
2019-07-29,210.000000,210.000000,208.419998,208.610001,208.610001,2834100
2019-07-30,207.889999,208.360001,206.860001,207.809998,207.809998,1977500
2019-07-31,207.800003,209.500000,205.300003,205.429993,205.429993,4631800
2019-08-01,205.630005,206.979996,201.490005,201.710007,201.710007,4823100
2019-08-02,201.789993,204.429993,199.419998,202.669998,202.669998,5695300
2019-08-05,199.899994,201.100006,197.160004,197.729996,197.729996,7606200
2019-08-06,199.610001,200.929993,197.899994,200.550003,200.550003,5500500
2019-08-07,198.559998,199.300003,195.399994,198.210007,198.210007,5325600
2019-08-08,199.929993,200.869995,198.119995,200.520004,200.520004,4143400
2019-08-09,200.190002,200.550003,197.669998,199.050003,199.050003,4334400
2019-08-12,197.610001,199.470001,196.910004,197.179993,197.179993,2538800
2019-08-13,197.460007,201.000000,196.500000,198.779999,198.779999,3913600
2019-08-14,195.779999,197.250000,195.610001,195.809998,195.809998,5838200
2019-08-15,197.080002,199.039993,196.380005,198.309998,198.309998,4642900
2019-08-16,200.500000,200.880005,198.550003,199.720001,199.720001,4786200
2019-08-19,202.720001,203.100006,200.380005,200.940002,200.940002,4216500
2019-08-20,200.270004,200.289993,198.020004,198.149994,198.149994,4043000
2019-08-21,199.009995,199.770004,198.710007,199.240005,199.240005,3531800
2019-08-22,199.800003,201.869995,199.800003,201.009995,201.009995,3214300
2019-08-23,200.190002,200.919998,195.960007,197.160004,197.160004,5946700
2019-08-26,198.699997,200.199997,197.440002,200.199997,200.199997,3094900
2019-08-27,200.759995,201.300003,198.039993,198.350006,198.350006,3069000
2019-08-28,198.020004,200.570007,197.529999,200.449997,200.449997,3404900
2019-08-29,201.710007,203.800003,201.660004,203.199997,203.199997,3328100
2019-08-30,204.020004,204.350006,202.729996,203.410004,203.410004,3632000
2019-09-03,201.190002,201.830002,200.190002,200.899994,200.899994,3637000
2019-09-04,202.729996,202.940002,201.300003,202.190002,202.190002,3209100
2019-09-05,204.130005,206.220001,203.770004,204.240005,204.240005,3968800
2019-09-06,204.440002,205.149994,203.860001,204.729996,204.729996,3409400
2019-09-09,205.509995,207.800003,205.199997,206.619995,206.619995,4565000
2019-09-10,207.309998,208.309998,206.130005,208.309998,208.309998,3878300
2019-09-11,208.270004,210.929993,207.529999,210.910004,210.910004,4437300
2019-09-12,211.000000,212.679993,210.720001,211.369995,211.369995,4598400
2019-09-13,212.240005,214.580002,212.220001,213.610001,213.610001,4244700
2019-09-16,212.059998,212.100006,209.940002,210.330002,210.330002,3472600
2019-09-17,210.350006,211.160004,208.679993,210.149994,210.149994,3862700
2019-09-18,209.889999,211.320007,209.119995,210.899994,210.899994,2732800
2019-09-19,210.779999,211.440002,208.899994,209.220001,209.220001,2735500
2019-09-20,210.369995,210.369995,207.270004,208.119995,208.119995,10700800
2019-09-23,207.020004,208.529999,206.399994,207.960007,207.960007,3075800
2019-09-24,208.169998,208.889999,205.740005,206.399994,206.399994,3709800
2019-09-25,206.500000,209.440002,206.229996,208.110001,208.110001,3291900
2019-09-26,208.190002,208.190002,206.350006,206.899994,206.899994,2823000
2019-09-27,207.729996,208.639999,206.539993,207.449997,207.449997,2843500
2019-09-30,207.770004,208.699997,207.529999,208.020004,208.020004,3167500
2019-10-01,208.940002,209.660004,206.440002,206.710007,206.710007,3511800
2019-10-02,206.089996,206.089996,202.380005,203.100006,203.100006,5938500
2019-10-03,202.649994,205.089996,201.330002,204.979996,204.979996,4307600
2019-10-04,205.089996,208.279999,205.050003,208.080002,208.080002,3571900
2019-10-07,207.360001,209.600006,206.190002,207.240005,207.240005,2720600
2019-10-08,205.619995,206.139999,203.929993,204.089996,204.089996,4185500
2019-10-09,204.940002,207.229996,204.729996,206.690002,206.690002,3206900
2019-10-10,206.369995,208.190002,206.080002,206.860001,206.860001,2979200
2019-10-11,208.970001,210.080002,207.729996,208.080002,208.080002,4408400
2019-10-14,208.009995,208.070007,206.929993,207.910004,207.910004,1902600
2019-10-15,207.729996,210.149994,207.570007,209.380005,209.380005,3055400
2019-10-16,208.369995,209.970001,208.369995,209.289993,209.289993,3233900
2019-10-17,209.259995,209.979996,208.509995,208.619995,208.619995,3575400
2019-10-18,208.449997,209.619995,208.199997,208.759995,208.759995,3581400
2019-10-21,210.000000,211.539993,209.759995,211.490005,211.490005,3337300
2019-10-22,211.029999,211.970001,210.470001,210.619995,210.619995,2716800
2019-10-23,210.500000,211.009995,209.539993,210.960007,210.960007,2413800
2019-10-24,211.160004,211.320007,209.720001,210.259995,210.259995,3147200
2019-10-25,209.869995,212.330002,209.750000,211.800003,211.800003,2539200
2019-10-28,212.309998,213.339996,212.139999,212.860001,212.860001,3521900
2019-10-29,212.380005,213.169998,211.610001,213.009995,213.009995,2630400
2019-10-30,212.990005,213.429993,211.669998,213.250000,213.250000,3296900
2019-10-31,213.009995,213.710007,211.539993,212.580002,212.580002,4305500
2019-11-01,213.550003,216.630005,213.399994,215.830002,215.830002,4777800
2019-11-04,217.770004,218.619995,216.979996,217.979996,217.979996,4149200
2019-11-05,218.690002,221.679993,218.429993,220.880005,220.880005,5321800
2019-11-06,221.089996,222.029999,220.110001,222.000000,222.000000,3662900
2019-11-07,222.809998,223.369995,221.669998,222.740005,222.740005,4394900
2019-11-08,222.750000,223.000000,219.889999,221.309998,221.309998,3346100
2019-11-11,220.199997,221.089996,219.869995,220.850006,220.850006,2380400
2019-11-12,220.979996,222.190002,220.539993,220.889999,220.889999,2657700
2019-11-13,219.720001,220.270004,218.610001,219.770004,219.770004,3190700
2019-11-14,219.770004,219.869995,217.910004,219.360001,219.360001,2831200
2019-11-15,220.179993,220.429993,218.740005,219.740005,219.740005,3477000
2019-11-18,219.949997,220.050003,218.389999,219.350006,219.350006,3894200
2019-11-19,219.929993,220.000000,218.779999,219.029999,219.029999,3378100
2019-11-20,218.009995,218.369995,216.009995,217.479996,217.479996,4966000
2019-11-21,217.300003,217.710007,216.300003,216.630005,216.630005,3707600
2019-11-22,216.960007,217.990005,216.800003,217.960007,217.960007,2392800
2019-11-25,218.740005,219.389999,218.259995,219.059998,219.059998,3648500
2019-11-26,219.110001,219.199997,217.720001,218.899994,218.899994,3717800
2019-11-27,219.250000,220.589996,218.479996,220.500000,220.500000,3945500
2019-11-29,220.500000,220.580002,219.830002,220.300003,220.300003,2256500
2019-12-02,220.600006,221.380005,220.110001,220.330002,220.330002,3888100
2019-12-03,218.820007,218.899994,216.399994,218.080002,218.080002,4480100
2019-12-04,217.949997,218.880005,217.539993,218.399994,218.399994,2667700
2019-12-05,218.990005,219.750000,218.050003,219.600006,219.600006,2319300
2019-12-06,221.639999,223.000000,221.330002,222.610001,222.610001,3447700
2019-12-09,222.710007,223.300003,221.190002,221.380005,221.380005,2601000
2019-12-10,222.070007,222.070007,220.210007,221.259995,221.259995,2688900
2019-12-11,221.210007,222.649994,221.009995,222.570007,222.570007,3546600
2019-12-12,222.880005,226.520004,222.529999,225.919998,225.919998,5121900
2019-12-13,225.919998,226.500000,223.960007,225.369995,225.369995,3160500
2019-12-16,226.770004,227.809998,226.289993,226.850006,226.850006,4278800
2019-12-17,227.270004,228.229996,226.550003,227.050003,227.050003,4867400
2019-12-18,227.059998,227.199997,224.889999,225.009995,225.009995,5962300
2019-12-19,224.660004,225.660004,224.160004,225.210007,225.210007,4432600
2019-12-20,226.240005,227.800003,225.559998,226.309998,226.309998,11572200
2019-12-23,226.610001,226.669998,224.929993,225.479996,225.479996,3504100
2019-12-24,225.240005,225.649994,224.880005,225.470001,225.470001,961100
2019-12-26,225.919998,226.509995,225.639999,226.449997,226.449997,1725700
2019-12-27,226.860001,226.970001,225.570007,226.139999,226.139999,2769400
2019-12-30,226.139999,226.600006,224.669998,225.759995,225.759995,2769700
2019-12-31,226.160004,226.720001,225.139999,226.500000,226.500000,3145200
2020-01-02,227.509995,228.389999,226.710007,228.389999,228.389999,3764000
2020-01-03,225.690002,227.429993,225.479996,226.179993,226.179993,3023900
2020-01-06,224.990005,227.130005,224.699997,226.990005,226.990005,4263000
2020-01-07,227.259995,227.259995,225.440002,225.919998,225.919998,3517000
2020-01-08,226.029999,227.839996,225.869995,225.990005,225.990005,3780300
2020-01-09,226.919998,228.850006,226.919998,228.649994,228.649994,3497300
2020-01-10,228.500000,228.529999,226.589996,226.619995,226.619995,2572900
2020-01-13,227.050003,228.470001,226.130005,228.449997,228.449997,3286700
2020-01-14,227.850006,228.389999,226.880005,227.169998,227.169998,3355400
2020-01-15,226.800003,228.639999,226.779999,228.350006,228.350006,2662500
2020-01-16,229.339996,230.029999,228.520004,229.729996,229.729996,3036400
2020-01-17,230.130005,231.610001,229.550003,230.199997,230.199997,6603800
2020-01-21,229.850006,231.130005,227.949997,228.630005,228.630005,5840700
2020-01-22,229.000000,230.380005,228.410004,229.539993,229.539993,3164300
2020-01-23,229.429993,229.770004,227.350006,229.380005,229.380005,4750000
2020-01-24,229.399994,229.410004,226.039993,226.860001,226.860001,4022500
2020-01-27,223.699997,223.899994,221.110001,222.449997,222.449997,5454000
2020-01-28,223.440002,225.350006,223.160004,224.029999,224.029999,3609300
2020-01-29,224.750000,226.399994,224.309998,224.500000,224.500000,2310400
2020-01-30,223.110001,228.080002,222.479996,227.880005,227.880005,3350900
2020-01-31,226.490005,226.970001,223.429993,224.429993,224.429993,3948200
2020-02-03,225.479996,226.320007,223.000000,223.470001,223.470001,3525000
2020-02-04,226.149994,226.940002,224.789993,225.080002,225.080002,3642600
2020-02-05,226.910004,228.679993,226.750000,228.649994,228.649994,3360500
2020-02-06,229.559998,230.080002,228.529999,229.610001,229.610001,2799400
2020-02-07,228.070007,228.619995,226.669998,227.380005,227.380005,2882800
2020-02-10,227.169998,227.750000,225.130005,227.110001,227.110001,2944600
2020-02-11,228.589996,228.589996,227.020004,227.330002,227.330002,2916400
2020-02-12,227.600006,228.839996,226.910004,227.440002,227.440002,3785200
2020-02-13,226.529999,227.399994,226.100006,226.470001,226.470001,2838500
2020-02-14,226.490005,227.139999,225.520004,226.800003,226.800003,2506200
2020-02-18,226.389999,227.380005,225.270004,226.770004,226.770004,3153000
2020-02-19,227.679993,229.710007,226.929993,229.240005,229.240005,3187000
2020-02-20,229.759995,229.789993,227.149994,228.169998,228.169998,3547700
2020-02-21,227.529999,230.070007,226.979996,229.330002,229.330002,4699100
2020-02-24,221.309998,223.940002,220.270004,221.690002,221.690002,7932400
2020-02-25,222.199997,223.240005,216.759995,218.050003,218.050003,8558600
2020-02-26,219.649994,220.630005,215.940002,216.059998,216.059998,6901700
2020-02-27,212.899994,214.380005,207.279999,207.669998,207.669998,10941800
2020-02-28,201.919998,206.440002,199.679993,206.339996,206.339996,15147200
2020-03-02,207.250000,218.800003,204.429993,217.630005,217.630005,10395800
2020-03-03,217.389999,218.149994,206.199997,208.809998,208.809998,10716100
2020-03-04,212.139999,218.339996,209.259995,217.860001,217.860001,7408700
2020-03-05,212.550003,212.750000,207.009995,208.960007,208.960007,8112700
2020-03-06,203.479996,207.410004,202.350006,205.979996,205.979996,9443500
2020-03-09,195.000000,198.479996,192.259995,193.130005,193.130005,13950500
2020-03-10,201.350006,202.860001,195.050003,202.729996,202.729996,10929200
2020-03-11,197.320007,198.130005,192.869995,194.639999,194.639999,9573900
2020-03-12,183.600006,187.669998,175.000000,175.970001,175.970001,22293800
2020-03-13,187.449997,196.500000,178.410004,196.399994,196.399994,14859100
2020-03-16,174.000000,188.380005,173.619995,177.770004,177.770004,14168600
2020-03-17,181.880005,187.809998,177.000000,187.600006,187.600006,15072400
2020-03-18,177.289993,181.389999,167.000000,172.440002,172.440002,16669300
2020-03-19,170.210007,176.179993,166.000000,174.679993,174.679993,12488100
2020-03-20,176.300003,177.179993,167.289993,170.059998,170.059998,15213600
2020-03-23,165.300003,166.690002,159.500000,162.130005,162.130005,16501500
2020-03-24,170.910004,179.139999,169.529999,178.199997,178.199997,14075100
2020-03-25,180.009995,189.070007,175.169998,180.470001,180.470001,13851200
2020-03-26,181.289993,184.960007,179.589996,183.899994,183.899994,14131400
2020-03-27,178.500000,184.240005,176.720001,179.660004,179.660004,10259500
2020-03-30,180.039993,184.110001,178.000000,183.179993,183.179993,7672600
2020-03-31,182.050003,186.169998,180.570007,182.830002,182.830002,8996800
2020-04-01,176.179993,178.669998,174.190002,175.949997,175.949997,8682700
2020-04-02,175.000000,180.309998,174.229996,179.729996,179.729996,7271900
2020-04-03,178.589996,180.220001,175.440002,178.339996,178.339996,6643700
2020-04-06,184.610001,186.410004,180.490005,185.240005,185.240005,9935500
